unique_id,state,plant_name,utility_name,utility_id,county_code,county_name,latitude,longitude,fuel_type,nameplate_capacity,generation_mwh,emissions_tons
11670,WI,Petenwell,Wisconsin River Power Company,20863,57,Juneau,44.0572,-90.0217,HYDRO,20,134969,
11650,WI,Neenah Energy Facility,Wisconsin Power & Light Co,20856,139,Winnebago,44.1936,-88.5064,GAS,371,299592,199310
11694,WI,Sheboygan Falls Energy Facility,Wisconsin Power & Light Co,20856,117,Sheboygan,43.751826,-87.878056,GAS,347,337245,222164
11605,WI,Grandfather Falls,Wisconsin Public Service Corp,20860,69,Lincoln,45.3019,-89.7917,HYDRO,17,58504,
11729,WI,Whitewater Cogeneration Facility,Whitewater Operating Services LLC,55911,55,Jefferson,42.855463,-88.72992,GAS,284,822840,319648
11687,WI,Rockgen Energy Center,Rockgen Energy LLC,56085,25,Dane,42.9767,-89.0492,GAS,561,486777,321246
11549,WI,Castle Rock,Wisconsin River Power Company,20863,1,Adams,43.8656,-89.9514,HYDRO,15,109498,
11675,WI,Port Edwards Mill,Domtar Industries Inc,5033,141,Wood,44.3364,-89.8672,HYDRO,14,21830,
11569,WI,Dells,Northern States Power Co - Minnesota,13781,35,Eau Claire,44.828056,-91.511111,HYDRO,14,61029,
11653,WI,New Badger,City of Kaukauna,10056,87,Outagamie,44.2772,-88.2678,HYDRO,12,55504,
11732,WI,Wind Turbine,Madison Gas & Electric Co,11479,61,Kewaunee,44.6694,-87.6333,WIND,11,15977,
11597,WI,Galactic Wind,Galactic Wind,61667,25,Dane,43.101605,-89.331855,WIND,10,21419,
11625,WI,Kilbourn,Wisconsin Power & Light Co,20856,21,Columbia,43.625845,-89.780764,HYDRO,10,42715,
11598,WI,Genoa,Dairyland Power Coop,4716,123,Vernon,43.5589,-91.2325,COAL,346,1188925,1372550
11572,WI,Domtar Paper Company Rothschild,Domtar Paper Company Rothschild,55997,73,Marathon,44.8867,-89.6272,HYDRO,9,4497,
11633,WI,Lincoln Turbines,Wisconsin Public Service Corp,20860,61,Kewaunee,44.6108,-87.5586,WIND,9,,
11712,WI,Twin Falls (WI),Wisconsin Electric Power Co,20847,37,Florence,45.872778,-88.070833,HYDRO,9,48428,
11594,WI,Fox Energy Center,Wisconsin Public Service Corp,20860,87,Outagamie,44.3204,-88.208889,GAS,619,4311102,1623640
11635,WI,Little Quinnesec Falls Hydro Project,Eagle Creek RE LLC,57280,75,Marinette,45.7736,-87.9894,HYDRO,9,69632,
11576,WI,Edgewater (4050),Wisconsin Power & Light Co,20856,117,Sheboygan,43.715142,-87.705863,COAL,834,1427122,1681790
11685,WI,Riverside Energy Center,Wisconsin Power & Light Co,20856,105,Rock,42.583056,-89.035833,GAS,1402,4042588,1689599
11735,WI,Wisconsin Rapids,Consolidated Water Power Co,4247,141,Wood,44.3939,-89.825,HYDRO,9,57147,
11531,WI,Barron,City of Barron - (WI),1278,5,Barron,45.40193,-91.840382,HYDRO,9,382,
11617,WI,J P Madgett,Dairyland Power Coop,4716,11,Buffalo,44.303583,-91.912647,COAL,387,1534882,1931749
11535,WI,Big Falls,Northern States Power Co - Minnesota,13781,107,Rusk,45.491667,-91.0469,HYDRO,8,32788,
11574,WI,Du Bay,Consolidated Water Power Co,4247,97,Portage,44.6647,-89.6511,HYDRO,7,49058,
11676,WI,Port Washington Generating Station,Wisconsin Electric Power Co,20847,89,Ozaukee,43.3842,-87.8689,GAS,1548,7867603,3201154
11610,WI,High Falls (WI),Wisconsin Public Service Corp,20860,75,Marinette,45.2794,-88.1997,HYDRO,7,15116,
11724,WI,Weston,Wisconsin Public Service Corp,20860,73,Marathon,44.8606,-89.6553,COAL,1163,4409017,4320450
11700,WI,South Oak Creek,Wisconsin Electric Power Co,20847,79,Milwaukee,42.8457,-87.8294,COAL,1260,3806012,4857477
11544,WI,Caldron Falls,Wisconsin Public Service Corp,20860,75,Marinette,45.3569,-88.2306,HYDRO,6,23819,
11555,WI,Columbia,Wisconsin Power & Light Co,20856,21,Columbia,43.4864,-89.4203,COAL,1112,5366563,6377104
11578,WI,Elm Road Generating Station,Wisconsin Electric Power Co,20847,79,Milwaukee,42.8492,-87.8336,COAL,1403,7577896,8334958
11556,WI,Combined Locks,City of Kaukauna,10056,87,Outagamie,44.273511,-88.300548,HYDRO,6,38199,
11550,WI,Cedar Falls (WI),Northern States Power Co - Minnesota,13781,33,Dunn,44.9367,-91.8883,HYDRO,6,46944,
11536,WI,Biron,Consolidated Water Power Co,4247,141,Wood,44.4306,-89.7808,HYDRO,6,34917,
11696,WI,Sherry Energy Center,Calpine Central LP,2338,141,Wood,44.555833,-89.946389,GAS,1236,,
11673,WI,Pleasant Prairie,Wisconsin Electric Power Co,20847,59,Kenosha,42.5381,-87.9033,,1235,,
11720,WI,Wausau,Wisconsin Public Service Corp,20860,73,Marathon,44.9575,-89.6367,HYDRO,5,15870,
11640,WI,Menomonie,Northern States Power Co - Minnesota,13781,33,Dunn,44.884167,-91.929444,HYDRO,5,31704,
11541,WI,Brule,Wisconsin Electric Power Co,20847,37,Florence,45.9472,-88.2189,HYDRO,5,12757,
11730,WI,Whiting,Consolidated Water Power Co,4247,97,Portage,44.4889,-89.5756,HYDRO,5,30243,
11547,WI,Cashton Greens Wind Farm,Cashton Greens Wind Farm LLC,57340,81,Monroe,43.733889,-90.805,WIND,5,10057,
11527,WI,Arcadia Solar,"Butter Solar, LLC",62662,121,Trempealeau,44.243436,-91.458244,SOLAR,5,1371,
11643,WI,Middleton Airport Solar,Madison Gas & Electric Co,11479,25,Dane,43.11626,-89.53245,SOLAR,5,,
11651,WI,Nelson Dewey Generating Station,Wisconsin Power & Light Co,20856,43,Grant,42.7225,-91.0085,COAL,227,,
11622,WI,Kaukauna City Hydro,City of Kaukauna,10056,87,Outagamie,44.274582,-88.319074,HYDRO,5,40130,
11702,WI,Stevens Point,Consolidated Water Power Co,4247,97,Portage,44.5153,-89.585,HYDRO,5,32207,
11521,WI,Alma,Dairyland Power Coop,4716,11,Buffalo,44.308333,-91.911111,COAL,181,,
11705,WI,Superior Generation Energy Center,"ALLETE, Inc.",12647,31,Douglas,46.691944,-92.058611,GAS,170,,
11520,WI,Alexander,Wisconsin Public Service Corp,20860,69,Lincoln,45.1875,-89.7553,HYDRO,4,29103,
11538,WI,Blackhawk,Wisconsin Power & Light Co,20856,105,Rock,42.50654,-89.032183,GAS,50,,
11726,WI,Wheaton Solar,Northern States Power Co - Minnesota,13781,,,,,SOLAR,4,,
11690,WI,Sandstone Rapids,Wisconsin Public Service Corp,20860,75,Marinette,45.2333,-88.0678,HYDRO,4,16572,
11628,WI,LAC Courte Oreilles Hydroelect,Renewable World Energies LLC,58149,113,Sawyer,45.888333,-91.076944,HYDRO,3,15326,
11620,WI,Johnson Falls,Wisconsin Public Service Corp,20860,75,Marinette,45.2875,-88.1603,HYDRO,3,11966,
11629,WI,Ladysmith Dam,Northern States Power Co - Minnesota,13781,107,Rusk,45.464444,-91.083611,HYDRO,3,14529,
11736,WI,Wisconsin Rapids Paper Mill,Verso Corporation,55965,141,Wood,44.3989,-89.9403,OTHF,21,18795,
11634,WI,Little Chute,City of Kaukauna,10056,87,Outagamie,44.279897,-88.25558,HYDRO,3,25645,
11672,WI,Pine,Wisconsin Electric Power Co,20847,37,Florence,45.8275,-88.2483,HYDRO,3,1659,
11523,WI,Apple River,Northern States Power Co - Minnesota,13781,109,St Croix,45.157552,-92.716214,HYDRO,3,12461,
11658,WI,Northern States Flambeau,Northern States Power Co - Minnesota,13781,99,Price,45.9356,-90.4468,GAS,16,,
11621,WI,Juneau,Wisconsin River Power Company,20863,57,Juneau,44.0575,-90.0242,OIL,16,,
11656,WI,Niagara Mill,Verso Corporation,55965,75,Marinette,45.7725,-87.9936,COAL,12,,
11585,WI,Fennimore Solar,"Butter Solar, LLC",62662,43,Grant,42.971,-90.662,SOLAR,3,442,
11644,WI,Milwaukee County,Wisconsin Electric Power Co,20847,79,Milwaukee,43.046,-88.0281,COAL,11,,
11698,WI,Solon Diesel,Dahlberg Light & Power Co,4715,31,Douglas,46.358956,-91.823631,OIL,8,0,
11604,WI,Gordon,Dahlberg Light & Power Co,4715,31,Douglas,46.23669,-91.785532,OIL,7,0,
11710,WI,Tomahawk,Wisconsin Public Service Corp,20860,69,Lincoln,45.4411,-89.7306,HYDRO,3,10425,
11609,WI,Hat Rapids,Wisconsin Public Service Corp,20860,85,Oneida,45.5711,-89.4806,HYDRO,3,10199,
11655,WI,New Lisbon Solar,"Butter Solar, LLC",62662,57,Juneau,43.883,-90.136,SOLAR,3,339,
11562,WI,Cumberland Solar,"Butter Solar, LLC",62662,5,Barron,45.511,-92.025,SOLAR,3,379,
11592,WI,Flambeau Solar Partners,"Flambeau Solar Partners, LLC",61202,99,Price,45.7368,-90.471,SOLAR,3,4256,
11652,WI,New Auburn DPC Solar,SoCore Energy LLC,60520,17,Chippewa,45.21,-91.4353,SOLAR,3,4149,
11681,WI,Rapide Croche,City of Kaukauna,10056,87,Outagamie,44.3164,-88.3147,HYDRO,2,16771,
11591,WI,Flambeau River Papers,"Park Falls Industrial Management, LLC",54876,99,Price,45.9356,-90.4472,BIOMASS,6,0,
11641,WI,Merrill,Wisconsin Public Service Corp,20860,69,Lincoln,45.1786,-89.685,HYDRO,2,7005,
11717,WI,Warren DPC Solar,SoCore Energy LLC,60520,109,St Croix,44.95963,-92.5182,SOLAR,2,3461,
11524,WI,Appleton,Wisconsin Electric Power Co,20847,87,Outagamie,44.25393,-88.40956,HYDRO,2,6820,
11545,WI,Capitol Heat and Power,State of Wisconsin,18028,25,Dane,43.078512,-89.377261,GAS,5,0,
11614,WI,HQC Rock River Solar Power Gen Station,HQC Rock River Solar Power Generation Station LLC,60338,105,Rock,42.578831,-89.033021,SOLAR,2,3053,
11669,WI,Park Mill,N E W Hydro LLC,42662,75,Marinette,45.1058,-87.6514,HYDRO,2,12181,
11548,WI,Cashton Solar,"Butter Solar, LLC",62662,81,Monroe,43.737,-90.805,SOLAR,2,582,
11639,WI,Medford DPC Solar,SoCore Energy LLC,60520,119,Taylor,45.16305,-90.3729,SOLAR,2,2807,
11693,WI,Seven Mile Creek LFG,Dairyland Power Coop,4716,35,Eau Claire,44.82983,-91.373134,BIOMASS,5,,
11582,WI,Fairbanks Morse Engine,Fairbanks Morse Engine,56175,105,Rock,42.51846,-89.0287,OIL,5,0,
11719,WI,Waupun Correctional Central Heating Plt,State of Wisconsin,18028,27,Dodge,43.6233,-88.7297,GAS,4,0,
11731,WI,Whiting Mill,Verso Corporation,55965,97,Portage,44.48873,-89.572821,COAL,4,,
11664,WI,Oneida Casino,Wisconsin Public Service Corp,20860,9,Brown,44.4967,-88.1283,OIL,4,,
11575,WI,Eagle River,Wisconsin Public Service Corp,20860,125,Vilas,45.9106,-89.2592,OIL,4,,
11659,WI,Oconto Falls Lower,N E W Hydro LLC,42662,83,Oconto,44.8719,-88.1439,HYDRO,2,11421,
11661,WI,Old Badger,City of Kaukauna,10056,87,Outagamie,44.2772,-88.2678,HYDRO,2,,
11546,WI,Cashton,Village of Cashton - (WI),3156,81,Monroe,43.742874,-90.780325,OIL,4,0,
11631,WI,Lake Area Landfill Gas Recovery,Dairyland Power Coop,4716,129,Washburn,45.838333,-91.691944,BIOMASS,4,,
11692,WI,Saxon Falls,Northern States Power Co - Minnesota,13781,51,Iron,46.5392,-90.3742,HYDRO,2,11362,
11580,WI,Elroy Solar,"Butter Solar, LLC",62662,57,Juneau,43.732,-90.025,SOLAR,2,382,
11727,WI,Whistling Winds DPC Solar,SoCore Energy LLC,60520,57,Juneau,43.9721,-90.0719,SOLAR,2,2432,
11588,WI,Flambeau Crowley Rapids Project,Renewable World Energies LLC,58149,99,Price,45.8683,-90.5844,HYDRO,2,7841,
11543,WI,Byron,Wisconsin Electric Power Co,20847,39,Fond Du Lac,43.6575,-88.4381,WIND,1,944,
11529,WI,Arpin Dam,Renewable World Energies LLC,58149,113,Sawyer,45.7517,-91.2028,HYDRO,1,8266,
11707,WI,Thornapple,Northern States Power Co - Minnesota,13781,107,Rusk,45.411139,-91.218283,HYDRO,1,9784,
11677,WI,Potato Rapids,Wisconsin Public Service Corp,20860,75,Marinette,45.1136,-87.7586,HYDRO,1,7009,
11603,WI,Glenmore Turbines,Wisconsin Public Service Corp,20860,9,Brown,44.3556,-87.9839,WIND,1,,
11615,WI,IKEA Oak Creek Rooftop PV System,IKEA Property Inc,57389,79,Milwaukee,42.902949,-87.935448,SOLAR,1,1474,
11627,WI,La Farge,La Farge Municipal Electric Co,10525,123,Vernon,43.5722,-90.6391,OIL,2,0,
11590,WI,Flambeau Lower Project,Renewable World Energies LLC,58149,99,Price,45.913526,-90.44746,HYDRO,1,6674,
11553,WI,Clam River Dam,Renewable World Energies LLC,58149,13,Burnett,45.9467,-92.5383,HYDRO,1,6407,
11711,WI,Trego,Northern States Power Co - Minnesota,13781,129,Washburn,45.94794,-91.888374,HYDRO,1,9802,
11632,WI,Liberty Pole DPC Solar,SoCore Energy LLC,60520,123,Vernon,43.49412,-90.9071,SOLAR,1,1814,
11660,WI,Oconto Falls Upper,N E W Hydro LLC,42662,83,Oconto,44.8764,-88.1475,HYDRO,1,9523,
11691,WI,Sauk DPC Solar,SoCore Energy LLC,60520,123,Vernon,43.59591,-90.3226,SOLAR,1,1381,
11689,WI,Sand Lake DPC Solar,SoCore Energy LLC,60520,95,Polk,45.4455,-92.549,SOLAR,1,1780,
11649,WI,Mt. Hope DPC Solar,SoCore Energy LLC,60520,43,Grant,42.97498,-90.8318,SOLAR,1,1923,
11630,WI,Lafayette DPC Solar,SoCore Energy LLC,60520,17,Chippewa,44.88782,-91.3524,SOLAR,1,1427,
11573,WI,Downsville DPC Solar,SoCore Energy LLC,60520,33,Dunn,44.81423,-91.8841,SOLAR,1,1465,
11558,WI,Conrath DPC Solar,SoCore Energy LLC,60520,107,Rusk,45.36614,-91.0482,SOLAR,1,1198,
11618,WI,Jefferson Solar Park,"Half Moon Ventures, LLC",59209,55,Jefferson,43.0146,-88.7992,SOLAR,1,1132,
11608,WI,Grimh,North Central Power Co Inc,13697,113,Sawyer,45.751667,-91.223611,,1,,
11565,WI,Danbury Dam,Renewable World Energies LLC,58149,13,Burnett,46,-92.3725,HYDRO,1,2825,
11704,WI,Stiles,Oconto Electric Cooperative,13964,83,Oconto,44.8747,-88.1586,HYDRO,1,7384,
11728,WI,White River (WI),Northern States Power Co - Minnesota,13781,3,Ashland,46.498333,-90.903889,HYDRO,1,5304,
11408,WA,Grand Coulee,U S Bureau of Reclamation,2518,25,Grant,47.957511,-118.977323,HYDRO,6809,16639421,
11467,WA,Roosevelt Biogas 1,PUD No 1 of Klickitat County,10393,39,Klickitat,45.801549,-120.167176,BIOMASS,39,0,0
11376,WA,Chief Joseph,USACE Northwestern Division,19400,17,Douglas,47.9951,-119.6404,HYDRO,2456,9854017,
11476,WA,Sierra Pacific Burlington Facility,Sierra Pacific Industries Inc,17164,57,Skagit,48.4481,-122.4331,BIOMASS,28,164459,0
11505,WA,Wanapum,PUD No 2 of Grant County,14624,25,Grant,46.8731,-119.9703,HYDRO,2258,4252008,
11437,WA,McKinley Paper Co. - Washington Mill,McKinley Paper Co. - Washington Mill,58341,9,Clallam,48.134722,-123.465556,BIOMASS,20,0,0
11475,WA,Sierra Pacific Aberdeen,Sierra Pacific Industries Inc,17164,27,Grays Harbor,46.9728,-123.7739,BIOMASS,18,117831,0
11473,WA,SDS Lumber Gorge Energy Division,SDS Lumber Co,22803,39,Klickitat,45.713079,-121.469178,BIOMASS,14,0,0
11509,WA,West Point Treatment Plant,King County Dept-Natural Res,10004,33,King,47.661111,-122.446389,BIOMASS,5,14971,0
11387,WA,Darrington,Hampton Lumber Mills - Washington Inc,57344,61,Snohomish,48.269737,-121.599979,BIOMASS,5,16782,0
11466,WA,Rocky Reach,PUD No 1 of Chelan County,3413,7,Chelan,47.533611,-120.295278,HYDRO,1300,5020823,
11378,WA,Columbia Generating Station,Energy Northwest,20160,5,Benton,46.4711,-119.3339,NUCLEAR,1200,8866499,
11366,WA,Boundary,City of Seattle - (WA),16868,51,Pend Oreille,48.987111,-117.347847,HYDRO,1119,3300777,
11430,WA,LRI LFGTE Facility,Frontier Operation Services,63199,53,Pierce,46.975556,-122.290556,BIOMASS,5,31473,0
11459,WA,Priest Rapids,PUD No 2 of Grant County,14624,25,Grant,46.6451,-119.908,HYDRO,956,3988834,
11428,WA,Lower Monumental,USACE Northwestern Division,19400,71,Walla Walla,46.5635,-118.5397,HYDRO,810,2240943,
11427,WA,Lower Granite,USACE Northwestern Division,19400,75,Whitman,46.659503,-117.429385,HYDRO,810,2192833,
11423,WA,Little Goose,USACE Northwestern Division,19400,13,Columbia,46.5838,-118.0273,HYDRO,810,2101742,
11508,WA,Wells,PUD No 1 of Douglas County,5326,17,Douglas,47.9469,-119.8653,HYDRO,774,3687032,
11464,WA,Rock Island,PUD No 1 of Chelan County,3413,7,Chelan,47.346111,-120.0917,HYDRO,629,2257715,
11415,WA,Ice Harbor,USACE Northwestern Division,19400,71,Walla Walla,46.249801,-118.879838,HYDRO,603,1722250,
11468,WA,Ross,City of Seattle - (WA),16868,73,Whatcom,48.732577,-121.06788,HYDRO,450,522600,
11384,WA,Crystal Mountain,Puget Sound Energy Inc,15500,53,Pierce,46.953468,-121.475198,OIL,3,186,170
11429,WA,Lower Snake River Wind Energy Project,Puget Sound Energy Inc,15500,23,Garfield,46.524167,-117.821666,WIND,343,704096,
11445,WA,Mossyrock,City of Tacoma - (WA),18429,41,Lewis,46.5347,-122.4247,HYDRO,300,583455,
11410,WA,Grimes Way,Washington State University,22040,75,Whitman,46.7289,-117.1514,OIL,4,389,366
11514,WA,Wild Horse,Puget Sound Energy Inc,15500,37,Kittitas,47.036269,-120.206494,WIND,273,613275,
11493,WA,Tucannon River Wind Farm,Portland General Electric Co,15248,13,Columbia,46.421111,-118.026944,WIND,267,723467,
11515,WA,Windy Flats Wind Project,Windy Flats Partners LLC,56514,39,Klickitat,45.7269,-120.8339,WIND,262,611875,
11489,WA,Swift 1,PacifiCorp,14354,59,Skamania,46.060833,-122.201667,HYDRO,240,369084,
11435,WA,Marengo Wind Plant,PacifiCorp,14354,13,Columbia,46.3747,-117.7772,WIND,211,234734,
11407,WA,Gorge,City of Seattle - (WA),16868,73,Whatcom,48.698056,-121.208611,HYDRO,207,831786,
11511,WA,White Creek Wind Farm,White Creek Wind 1 LLC,55907,39,Klickitat,45.815467,-120.341883,WIND,204,497186,
11362,WA,Big Horn Wind Project,Avangrid Renewables LLC,15399,39,Klickitat,45.8877,-120.2896,WIND,199,446663,
11388,WA,Diablo,City of Seattle - (WA),16868,73,Whatcom,48.713853,-121.131736,HYDRO,182,609755,
11398,WA,FPL Energy Vansycle LLC (WA),FPL Energy Vansycle LLC,6607,71,Walla Walla,46.06,-118.917,WIND,177,322622,
11436,WA,Mayfield,City of Tacoma - (WA),18429,41,Lewis,46.5035,-122.5885,HYDRO,162,448832,
11457,WA,Port Townsend Paper,Port Townsend Paper Co,26840,31,Jefferson,48.0931,-122.7958,BIOMASS,14,38288,1648
11414,WA,Hopkins Ridge Wind,Puget Sound Energy Inc,15500,13,Columbia,46.4211,-117.8331,WIND,157,337993,
11416,WA,Juniper Canyon I Wind Project,Avangrid Renewables LLC,15399,39,Klickitat,45.9215,-120.2355,WIND,151,301555,
11432,WA,Lund Hill Solar,Avangrid Renewables LLC,15399,39,Klickitat,45.888,-120.355,SOLAR,150,,
11462,WA,Rattlesnake,"Rattlesnake Flat, LLC",62778,1,Adams,46.941015,-118.567136,WIND,144,,
11510,WA,WestRock (WA),WestRock (WA),59348,53,Pierce,47.266069,-122.428288,BIOMASS,64,287788,2089
11499,WA,University of Washington Power Plant,University of Washington,19664,33,King,47.6539,-122.3036,GAS,15,7014,2320
11494,WA,Tuolumne Wind Project,Turlock Irrigation District,19281,39,Klickitat,45.8797,-120.8072,WIND,136,362927,
11478,WA,Skookumchuck Wind Facility,Southern Power Co,17650,67,Thurston,46.85074,-122.664447,WIND,136,,
11439,WA,Merwin,PacifiCorp,14354,15,Cowlitz,45.9567,-122.554444,HYDRO,136,337034,
11517,WA,Yale,PacifiCorp,14354,15,Cowlitz,45.96277,-122.335467,HYDRO,134,370023,
11451,WA,Northeast (WA),Avista Corp,20169,63,Spokane,47.73511,-117.370538,GAS,62,3459,2497
11383,WA,Coyote Crest Wind Farm,Innogy Renewables US LLC,61853,41,Lewis,46.738333,-123.347778,WIND,128,,
11471,WA,Saddle Mountain East Wind Farm,EDP Renewables North America LLC,61785,1,Adams,46.789,-119.346,WIND,126,,
11380,WA,Cosmo Specialty Fibers Plant,Cosmo Specialty Fibers,20547,27,Grays Harbor,46.954071,-123.761086,BIOMASS,15,121535,2862
11411,WA,H M Jackson,PUD 1 of Snohomish County,17470,61,Snohomish,47.9084,-121.8144,HYDRO,112,306344,
11426,WA,Lower Baker,Puget Sound Energy Inc,15500,57,Skagit,48.5478,-121.7407,HYDRO,111,263806,
11454,WA,Palouse,Novatus Energy,60453,75,Whitman,47.155833,-117.364444,WIND,105,308922,
11500,WA,Upper Baker,Puget Sound Energy Inc,15500,73,Whatcom,48.649,-121.6907,HYDRO,105,262946,
11406,WA,Goodnoe Hills,PacifiCorp,14354,39,Klickitat,45.781825,-120.521151,WIND,103,47965,
11472,WA,Sagebrush Power Partners,"Sagebrush Power Partners, LLC",56071,37,Kittitas,47.1356,-120.6872,WIND,101,237193,
11413,WA,Harvest Wind Project,Harvest Wind Project TIC,56499,39,Klickitat,45.8131,-120.3475,WIND,99,237407,
11447,WA,Nine Canyon,Energy Northwest,20160,5,Benton,46.0958,-119.0964,WIND,96,196564,
11487,WA,Summer Falls Power Plant,Columbia Basin Hydropower,55939,25,Grant,47.5025,-119.2917,HYDRO,92,330526,
11504,WA,Vantage Wind Energy LLC,Invenergy Services LLC,49893,37,Kittitas,46.9547,-120.1819,WIND,90,238417,
11367,WA,Box Canyon,PUD No 1 of Pend Oreille County,14653,51,Pend Oreille,48.780856,-117.418337,HYDRO,90,460813,
11513,WA,Whitehorn,Puget Sound Energy Inc,15500,73,Whatcom,48.885636,-122.75164,GAS,169,7870,7384
11386,WA,Cushman 2,City of Tacoma - (WA),18429,45,Mason,47.3698,-123.1603,HYDRO,85,102803,
11492,WA,Tono Solar,TransAlta Holdings U.S. Inc.,63561,41,Lewis,46.78,-122.86,SOLAR,80,,
11490,WA,Swift 2,PacifiCorp,14354,15,Cowlitz,46.0594,-122.2594,HYDRO,72,,
11424,WA,Long Lake,Avista Corp,20169,43,Lincoln,47.834444,-117.836111,HYDRO,70,438456,
11512,WA,White River (WA),Puget Sound Energy Inc,15500,53,Pierce,47.191667,-122.186944,HYDRO,70,,
11382,WA,Cowlitz Falls,PUD No 1 of Lewis County,10944,41,Lewis,46.4661,-122.1097,HYDRO,70,165250,
11425,WA,Longview Fibre,Longview Fibre Co,11169,15,Cowlitz,46.103887,-122.918429,BIOMASS,135,221007,10787
11417,WA,Kettle Falls Generating Station,Avista Corp,20169,65,Stevens,48.620336,-118.111059,BIOMASS,58,334386,12771
11419,WA,LaGrande,City of Tacoma - (WA),18429,53,Pierce,46.8328,-122.3196,HYDRO,64,244588,
11431,WA,Lund Hill,Avangrid Renewables LLC,15399,39,Klickitat,45.888,-120.355,WIND,60,,
11375,WA,Chelan,PUD No 1 of Chelan County,3413,7,Chelan,47.8347,-120.0133,HYDRO,59,326484,
11401,WA,Fredonia Generating Station,Puget Sound Energy Inc,15500,57,Skagit,48.4558,-122.4358,GAS,376,195825,20277
11361,WA,Big Horn Wind II,Avangrid Renewables LLC,15399,39,Klickitat,45.9192,-120.3039,WIND,50,109221,
11421,WA,Linden Wind Energy Project,Los Angeles Department of Water & Power,11208,39,Klickitat,45.744171,-120.783568,WIND,50,123466,
11360,WA,Alder,City of Tacoma - (WA),18429,53,Pierce,46.8016,-122.3102,HYDRO,50,142707,
11480,WA,Snoqualmie 2,Puget Sound Energy Inc,15500,33,King,47.5445,-121.8414,HYDRO,49,137390,
11449,WA,Nippon Dynawave Packaging Longview WA,Nippon Dynawave Packaging Co.,60561,15,Cowlitz,46.1236,-122.9728,BIOMASS,62,276109,29431
